Freq(Hz),S21(DB),S21(DEG),"""a1,1""(DB)","""a1,1""(DEG)","""b2,1""(DB)","""b2,1""(DEG)"
4185000000,-26.502625,147.28925,16.377182,-93.580414,-10.125443,53.708839
4190000000,-26.225784,112.28946,16.428295,-94.071602,-9.7974901,18.217857
4195000000,-26.348761,76.161476,16.461422,-94.744591,-9.8873377,-18.583124
4200000000,-26.211729,42.628521,16.460594,-95.138931,-9.7511339,-52.510406
4205000000,-25.924086,4.1796975,16.44058,-96.082161,-9.4835043,-91.902473
4210000000,-26.310856,-33.568241,16.405178,-96.606064,-9.9056759,-130.1743
4215000000,-26.519012,-65.705086,16.369041,-97.013458,-10.149971,-162.71855
4220000000,-26.454813,-99.890968,16.339773,-97.273643,-10.115039,162.83539
4225000000,-26.223852,-134.81424,16.315933,-97.315445,-9.9079199,127.87032
4230000000,-26.178259,-172.73218,16.304146,-97.693207,-9.874114,89.574615
4235000000,-26.272697,154.64896,16.302706,-97.839279,-9.9699907,56.809677
4240000000,-25.932102,118.13226,16.298252,-97.959511,-9.6338501,20.172758
4245000000,-25.977806,80.583389,16.303226,-98.128616,-9.6745787,-17.545227
4250000000,-26.054399,45.791527,16.312855,-98.071411,-9.7415438,-52.279888
4255000000,-26.048866,10.907907,16.320446,-98.543419,-9.7284203,-87.635506
4260000000,-26.021091,-22.3083,16.330477,-98.838257,-9.6906157,-121.14656
4265000000,-25.413898,-58.342617,16.353676,-99.145004,-9.0602236,-157.48763
4270000000,-25.282469,-98.695908,16.398293,-99.416328,-8.8841763,161.88777
4275000000,-25.490215,-134.77559,16.444775,-99.780197,-9.0454407,125.44421
4280000000,-25.724688,-171.70526,16.486057,-100.44616,-9.2386293,87.848587
4285000000,-25.969242,152.39977,16.521818,-101.11731,-9.4474249,51.282463
4290000000,-26.206379,118.31348,16.534378,-101.87653,-9.6720009,16.436937
4295000000,-26.406219,84.673347,16.528189,-102.70421,-9.8780308,-18.030865
4300000000,-26.025856,50.347809,16.494957,-103.22349,-9.5309,-52.875683
